Cleanup Name,Location Address,City Name,State Code,Postal Code,County Name,EPA ID,Brownfields Link CSV,RCRA CSV,Superfund Link CSV,ECHO Link CSV,Response Link CSV,RE-Powering CSV,FRS Link CSV,Map Site CSV
UNIVERSAL PRESSURE PUMPING INC,124 INDUSTRIAL DR,BRADFORD,PA,16701,MCKEAN,PAD046762258,,https://www.epa.gov/node/134533,,https://echo.epa.gov/detailed-facility-report?fid=110037887515,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110037887515,"https://map22.epa.gov/cimc/latLong&params=41.932052,-78.64611"
ISO TEX FRIENDSWOOD,511 COUNTY ROAD 129,FRIENDSWOOD,TX,77546,GALVESTON,TXD072206311,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:TXD072206311,,https://echo.epa.gov/detailed-facility-report?fid=110037919447,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110037919447,"https://map22.epa.gov/cimc/latLong&params=29.510696,-95.232635"
U.S. APPRAISERS BUILDING/CBP LABORATORY,"630 SANSOME ST, ROOM 1040",SAN FRANCISCO,CA,94111,SAN FRANCISCO,CAL000045010,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900276,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038019328,"https://map22.epa.gov/cimc/latLong&params=37.796197,-122.401589"
USN ORLANDO TRAINING CTR,MAIN BASE BENNETT & MAQUIRE,ORLANDO,FL,32813,ORANGE,FL6170023711,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0405994,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110035474572,"https://map22.epa.gov/cimc/latLong&params=28.575,-81.316667"
ROHM & HAAS CHEMICALS LLC,200 ROUTE 413,BRISTOL,PA,19007,BUCKS,PAD002292068,"https://cimc.epa.gov/ords/cimc//f?p=121:31::::31,0:P31_ID:77361",https://www.epa.gov/node/133971,,https://echo.epa.gov/detailed-facility-report?fid=110038727562,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:18719,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038727562,"https://map22.epa.gov/cimc/latLong&params=40.094102,-74.870534"
USDA FS MALHEUR NF: ROBA WESTFALL MINE,T16S R29E SEC 6,JOHN DAY,OR,97845,GRANT,ORN001002807,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1002807,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039020485,"https://map22.epa.gov/cimc/latLong&params=44.210278,-119.2825"
TVA SOUTHAVEN COMBINED CYCLE PLANT,2882 STATELINE RD,SOUTHAVEN,MS,38671,DESOTO,MSR000104679,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0405531,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039204303,"https://map22.epa.gov/cimc/latLong&params=34.992209,-90.040565"
US NAVAL RESERVE CENTER - SOUTHFIEFLD,26400 W 11 MILE RD.,SOUTHFIELD,MI,48034,OAKLAND,MIN000510372,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0510372,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039388962,"https://map22.epa.gov/cimc/latLong&params=42.485523,-83.311462"
CAVENHAM FOREST INDUSTRIES INC,9502 CREOSOTE ROAD,GULFPORT,MS,39503,HARRISON,MSD057226961,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:MSD057226961,,https://echo.epa.gov/detailed-facility-report?fid=110039510669,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039510669,"https://map22.epa.gov/cimc/latLong&params=30.426667,-89.073944"
MAX ENVIRONMENTAL TECHNOLOGIES INC YUKON FAC,233 MAX LN,YUKON,PA,15698,WESTMORELAND,PAD004835146,,https://www.epa.gov/node/247983,,https://echo.epa.gov/detailed-facility-report?fid=110039581592,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039581592,"https://map22.epa.gov/cimc/latLong&params=40.212224,-79.698119"
"ASHLAND INC, VINEY BRANCH IMPOUNDMENT",US RT 23 S.,CATLETTSBURG,KY,41129,BOYD,KYD000615906,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:KYD000615906,,https://echo.epa.gov/detailed-facility-report?fid=110041839669,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041839669,"https://map22.epa.gov/cimc/latLong&params=38.368056,-82.602778"
US DEPT AIR FORCE REESE EDUCATION TRAINING COMMAND,9801 REESE BLVD,LUBBOCK,TX,79416,LUBBOCK,TX8571524091,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:TX8571524091,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0603615,https://echo.epa.gov/detailed-facility-report?fid=110042005344,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042005344,"https://map22.epa.gov/cimc/latLong&params=33.591221,-102.037468"
AMERICAN WASTE PROCESSING LTD,2010 W MADISON ST,MAYWOOD,IL,60153,COOK,ILD000716894,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:ILD000716894,,https://echo.epa.gov/detailed-facility-report?fid=110042010579,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042010579,"https://map22.epa.gov/cimc/latLong&params=41.878164,-87.858124"
SEVERSTAL WHEELING INC - FOLLANSBEE,1851 MAIN ST,FOLLANSBEE,WV,26037,BROOKE,WVD004319539,,https://www.epa.gov/node/126559,,https://echo.epa.gov/detailed-facility-report?fid=110042081939,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042081939,"https://map22.epa.gov/cimc/latLong&params=40.344444,-80.606667"
GREENFIELD ENVIRONMENTAL MULTISTATE TRUST LLC,2300 OAKLAND AVE,KANSAS CITY,MO,64129,JACKSON,MOD007128978,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:MOD007128978,,https://echo.epa.gov/detailed-facility-report?fid=110042084865,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042084865,"https://map22.epa.gov/cimc/latLong&params=39.06578,-94.49728"
SELFRIDGE AIR NATIONAL GUARD BASE,127 WG/CEV,SELFRIDGE ANGB,MI,48045,MACOMB,MID099113128,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:MID099113128,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502699,https://echo.epa.gov/detailed-facility-report?fid=110041002848,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041002848,"https://map22.epa.gov/cimc/latLong&params=42.609636,-82.822199"
U.S. AIR FORCE PATRICK AFB FL,1224 JUPITER ST,PATRICK AFB,FL,32925,BREVARD,FL2800016121,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:FL2800016121,,https://echo.epa.gov/detailed-facility-report?fid=110041017841,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041017841,"https://map22.epa.gov/cimc/latLong&params=28.4701,-80.5751"
SAFETY-KLEEN SYS  (516003),4526 TOWNE CT.,SAINT CHARLES,MO,63304,ST. CHARLES,MOD095486312,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:MOD095486312,,https://echo.epa.gov/detailed-facility-report?fid=110041364476,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041364476,"https://map22.epa.gov/cimc/latLong&params=38.739167,-90.60875"
DRYDEN FLIGHT RESEARCH FACILITY,BLDG. 4850 LILLY DR.,EDWARDS,CA,93523,KERN,CA5570090485,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0903471,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041967413,"https://map22.epa.gov/cimc/latLong&params=34.918333,-117.931667"
GE ENGINE SERVICES - STROTHER SOUTH,STROTHER FIELD,ARKANSAS CITY,KS,67005,COWLEY,KSD041917501,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:KSD041917501,,https://echo.epa.gov/detailed-facility-report?fid=110041184642,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041184642,"https://map22.epa.gov/cimc/latLong&params=37.163109,-97.041442"
US ARMY DUGWAY PROVING GROUND,5330 VALDEZ CIR,DUGWAY,UT,84022,TOOELE,UT3750211259,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:UT3750211259,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0800756,https://echo.epa.gov/detailed-facility-report?fid=110042021996,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042021996,"https://map22.epa.gov/cimc/latLong&params=40.220029,-112.749599"
"US DOT FAA, CAPE YAKATAGA","CYT CAPE YAKATAGA AIRFIELD, N60. 0",CORDOVA,AK,99574,VALDEZ-CORDOVA,AK2690502354,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1001718,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041977233,"https://map22.epa.gov/cimc/latLong&params=60.0825,-142.491667"
STELLA JONES CORPORATION,3818 S CR 50 E,WINSLOW,IN,47598,PIKE,IND079651436,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:IND079651436,,https://echo.epa.gov/detailed-facility-report?fid=110041988007,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041988007,"https://map22.epa.gov/cimc/latLong&params=38.36645,-87.268814"
PLUM ISLAND ANIMAL DISEASE CENTER,40550 RT 25 (PLUM ISLAND),ORIENT POINT,NY,11957,SUFFOLK,NY5120010710,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202440,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041990110,"https://map22.epa.gov/cimc/latLong&params=41.173611,-72.197222"
SOLVAY SPECIALTY POLYMERS USA - RYTON FACILITY,600 SPUR 119 E,BORGER,TX,79007,HUTCHINSON,TXD041516709,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:TXD041516709,,https://echo.epa.gov/detailed-facility-report?fid=110041990646,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110041990646,"https://map22.epa.gov/cimc/latLong&params=35.699738,-101.360771"
HOLLOMAN AIR FORCE BASE,HWY 70 10 MILES W OF ALAMOGORDO,HOLLOMAN AFB,NM,88330,OTERO COUNTY,NM6572124422,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:NM6572124422,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600980,https://echo.epa.gov/detailed-facility-report?fid=110042049253,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042049253,"https://map22.epa.gov/cimc/latLong&params=32.845556,-106.0825"
CLEAN HARBORS - LONE MOUNTAIN FACILITY,40355 S 2360 RD,WAYNOKA,OK,73860,WOODS,OKD065438376,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:OKD065438376,,https://echo.epa.gov/detailed-facility-report?fid=110042003596,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042003596,"https://map22.epa.gov/cimc/latLong&params=36.433955,-98.803267"
TRANSMONTAIGNE - PURVIS TERMINAL,5151 US HIGHWAY 11,PURVIS,MS,39475,LAMAR,MSD079461406,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:MSD079461406,,https://echo.epa.gov/detailed-facility-report?fid=110042054317,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042054317,"https://map22.epa.gov/cimc/latLong&params=31.186567,-89.409232"
VASSAR ACQUISITIONS LLC,700 E HURON AVE,VASSAR,MI,48768,TUSCOLA,MID005513262,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:MID005513262,,https://echo.epa.gov/detailed-facility-report?fid=110042071469,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042071469,"https://map22.epa.gov/cimc/latLong&params=43.36924,-83.57268"
PRODUCTION PLATED PLASTICS INC (SIA),9899 EAST D AVE,RICHLAND,MI,49083,KALAMAZOO,MID047153077,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:MID047153077,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502497,https://echo.epa.gov/detailed-facility-report?fid=110042072066,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042072066,"https://map22.epa.gov/cimc/latLong&params=42.37626,-85.43877"
"VARIAN, SCIENTIFIC INSTRUMENTS",2700 MITCHELL DR,WALNUT CREEK,CA,94598,CONTRA COSTA,CAD009448382,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:CAD009448382,,https://echo.epa.gov/detailed-facility-report?fid=110043090767,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043090767,"https://map22.epa.gov/cimc/latLong&params=37.92939,-122.02467"
USN NAVAL SURFACE WARFARE CENTER,33964 N MAIN AVE,BAYVIEW,ID,83803,KOOTENAI,ID4170062182,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1001860,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042334382,"https://map22.epa.gov/cimc/latLong&params=47.978056,-116.559722"
USDOHS CG BURROWS ISLAND LIGHT STATION,SW SIDE OF BURROWS ISLAND,ANACORTES,WA,98221,SKAGIT,WAN001002920,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1002920,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043317746,"https://map22.epa.gov/cimc/latLong&params=48.478084,-122.7134"
ENERGY INDEPENDENCE OF AMERICA CORP,1248 S. MAHONING AVE.,ALLIANCE,OH,44601,STARK,OHD986977551,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:OHD986977551,,https://echo.epa.gov/detailed-facility-report?fid=110043323043,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043323043,"https://map22.epa.gov/cimc/latLong&params=40.908646,-81.08669"
ERICKSON TREATMENT/TRANSFER ST,2565 GOODRICK AVE,RICHMOND,CA,94801,CONTRA COSTA,CAD982417560,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:CAD982417560,,https://echo.epa.gov/detailed-facility-report?fid=110042272260,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042272260,"https://map22.epa.gov/cimc/latLong&params=37.969172,-122.367384"
USDA ARS MD GLENN DALE PLANT INTRODUCTION STATION,11601 OLD POND RD,GLENN DALE,MD,20769,PRINCE GEORGE'S,MD8120507365,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0304609,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110042279325,"https://map22.epa.gov/cimc/latLong&params=39,-76.816667"
NATIONAL CENTER FOR COOL AND COLD WATER AQUACULTURE,11861 LEETOWN ROAD,KEARNEYSVILLE,WV,25430,JEFFERSON,WVR000501734,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0303714,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043984347,"https://map22.epa.gov/cimc/latLong&params=,"
US DOD NAS KEY WEST,HWY 1,KEY WEST,FL,33040,MONROE,FL3170500000,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:FL3170500000,,https://echo.epa.gov/detailed-facility-report?fid=110043694124,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043694124,"https://map22.epa.gov/cimc/latLong&params=24.587641,-81.697329"
USDA FS UMATILLA NF: AJAX MINE,T8S R35E SEC 22,GRANITE,OR,97877,BAKER,ORN001002965,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1002965,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043697005,"https://map22.epa.gov/cimc/latLong&params=44.856944,-118.404444"
"SENTINEL INDUSTRIES, INC.",2016 AR 56 HWY,CALICO ROCK,AR,72519,IZARD,ARD047335096,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:ARD047335096,,https://echo.epa.gov/detailed-facility-report?fid=110043769605,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043769605,"https://map22.epa.gov/cimc/latLong&params=36.140053,-92.124234"
WAUPACA FOUNDRY INC - PLANT 2 & 3,1955 BRUNNER DR,WAUPACA,WI,54981,WAUPACA,WID006133441,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:WID006133441,,https://echo.epa.gov/detailed-facility-report?fid=110043802267,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043802267,"https://map22.epa.gov/cimc/latLong&params=44.3559,-89.054"
VALERO REFINING CO NEW ORLEANS LLC - GATX TERMINAL,15272 RIVER RD,NORCO,LA,70079,ST CHARLES,LAD062644778,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:LAD062644778,,https://echo.epa.gov/detailed-facility-report?fid=110043544625,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043544625,"https://map22.epa.gov/cimc/latLong&params=29.991391,-90.402014"
VA CONNECTICUT HEALTHCARE SYSTEM,950 CAMPBELL AVENUE,WEST HAVEN,CT,06516,NEW HAVEN,CT5000001545,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0106160,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110045681295,"https://map22.epa.gov/cimc/latLong&params=41.284678,-72.957394"
GSA PARR WAREHOUSES,GSA BLDG B,SPRINGFIELD,VA,22150,FAIRFAX,VAN000306602,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0306602,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110044993941,"https://map22.epa.gov/cimc/latLong&params=38.768188,-77.182367"
NEWPORT CHEMICAL DEPOT,N US WHY 36 SR 63,NEWPORT,IN,47966,VERMILLION,IN1210022272,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:IN1210022272,,https://echo.epa.gov/detailed-facility-report?fid=110045449243,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110045449243,"https://map22.epa.gov/cimc/latLong&params=39.838112,-87.414245"
CONVERSION SYSTEMS INC RESEARCH LAB,115 GIBRALTAR RD,HORSHAM,PA,19044,MONTGOMERY,PAD064362940,,https://www.epa.gov/node/130195,,https://echo.epa.gov/detailed-facility-report?fid=110045561628,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110045561628,"https://map22.epa.gov/cimc/latLong&params=40.170762,-75.132724"
USCG CHEBOYGAN HOUSING VACANT LOT,900 S. WESTERN AVENUE,CHEBOYGAN,MI,49721,CHEBOYGAN,MIN000510851,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0510851,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110054629032,"https://map22.epa.gov/cimc/latLong&params=45.636722,-84.488465"
USCG OLD STATION PT. HURON/FT GRATIOT LIGHT,CONGER & OMAR STREETS,PORT HURON,MI,48060,ST. CLAIR,MIN000510861,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0510861,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110054629050,"https://map22.epa.gov/cimc/latLong&params=43.00622,-82.422452"
REVITALIZING AUTO COMMUNITIES ENVIRONMENTAL RESPONSE TRUST,401 N VERLINDEN AVE,LANSING,MI,48915,INGHAM,MID005356928,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:MID005356928,,https://echo.epa.gov/detailed-facility-report?fid=110054598262,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110054598262,"https://map22.epa.gov/cimc/latLong&params=42.73698,-84.57715"
ELCO CORP,INDUSTRIAL PARK,HUNTINGDON,PA,16652,HUNTINGDON,PAD003009461,,https://www.epa.gov/node/130337,,https://echo.epa.gov/detailed-facility-report?fid=110055064763,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110055064763,"https://map22.epa.gov/cimc/latLong&params=40.478545,-78.032433"
COLUMBIA MAGNETICS,15 GREAT PASTURE RD,DANBURY,CT,06810,FAIRFIELD,CTD050628148,,https://www.epa.gov/hwcorrectiveactionsites/epa-rcra-id-CTD050628148,,https://echo.epa.gov/detailed-facility-report?fid=110055075298,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110055075298,"https://map22.epa.gov/cimc/latLong&params=41.38447,-73.42072"
ARKEMA INC. - HOUSTON TEXAS PLANT,2231 HADEN ROAD,HOUSTON,TX,77015,HARRIS,TXD008090011,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:RCRA:::::P14_RCRA_HANDLER_ID:TXD008090011,,https://echo.epa.gov/detailed-facility-report?fid=110056638526,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110056638526,"https://map22.epa.gov/cimc/latLong&params=29.760597,-95.171863"
ARCONIC TECH LLC/ARCONIC TECH CENTER,100 TECHNICAL DR,NEW KENSINGTON,PA,15068,WESTMORELAND,PAD004393138,,https://www.epa.gov/node/134655,,https://echo.epa.gov/detailed-facility-report?fid=110056956110,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110056956110,"https://map22.epa.gov/cimc/latLong&params=40.546084,-79.647498"
FORT WADSWORTH,FT. WADSWORTH AVE,STATEN ISLAND,NY,10305,RICHMOND,NY4210020935,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202435,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110055286998,"https://map22.epa.gov/cimc/latLong&params=40.605456,-74.05501"
